model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,476,multi-hop,98.3615,51.0579,51.7474,52.0137,0,0,0,1,334,322,329,334,17836965888,18620915712,19191201792,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,477,multi-hop,72.773,45.5896,45.3384,44.1026,0,0,0,0,237,351,351,351,21194514432,21194514432,21194514432,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,478,structural,73.247,53.5457,39.4047,41.3136,0,0,0,0,261,294,294,294,14869757952,14869757952,14869757952,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,479,structural,96.3203,69.5772,71.2047,65.8738,0,0,0,1,308,387,373,351,25765060608,23934640128,21194514432,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,480,semantic,52.489,39.3014,41.8733,44.1897,1,1,0,0,178,300,304,304,15482880000,15898509312,15898509312,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,481,multi-hop,144.4356,40.4374,40.6234,44.4333,0,0,0,1,260,21,163,260,75866112,4570718208,11629363200,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,482,structural,83.7958,60.6458,57.0266,56.4536,0,0,0,0,327,346,346,346,20594982912,20594982912,20594982912,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,483,structural,109.0595,49.3864,48.1937,62.2905,0,0,0,0,363,363,363,363,22668484608,22668484608,22668484608,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,484,multi-hop,52.6564,39.348,41.0593,39.1318,0,0,0,0,187,281,266,274,13583818752,12172296192,12915474432,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,485,multi-hop,89.5787,44.2312,40.8418,40.3027,0,0,0,1,375,378,343,275,24580620288,20239392768,13009920000,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,486,multi-hop,104.1533,40.779,39.3407,38.7197,0,1,1,1,375,375,355,355,24192000000,21680332800,21680332800,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,487,semantic,69.5762,41.7029,49.5012,50.5594,0,1,0,0,259,166,259,259,4740513792,11540078592,11540078592,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,488,multi-hop,78.5179,43.2581,38.9785,56.3542,0,1,0,0,232,364,364,364,22793551872,22793551872,22793551872,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,489,multi-hop,151.9942,59.763,52.834,51.1405,0,1,1,0,362,300,329,206,15482880000,18620915712,7300349952,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,490,structural,52.202,42.8695,41.4886,39.8062,0,0,0,0,230,290,290,290,14467891200,14467891200,14467891200,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,491,structural,98.0169,68.2391,65.5338,64.8909,0,0,0,0,321,359,359,359,22171656192,22171656192,22171656192,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,492,structural,53.5481,41.3532,44.0336,44.7542,0,0,0,0,240,319,319,319,17506148352,17506148352,17506148352,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,493,multi-hop,104.8792,66.7854,63.2998,68.9081,0,1,1,0,330,330,330,330,18734284800,18734284800,18734284800,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,494,multi-hop,98.3075,57.1939,61.4544,60.5058,0,1,1,0,280,280,280,280,13487308800,13487308800,13487308800,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,495,structural,74.8077,41.1189,40.0922,48.4853,0,0,0,1,216,11,21,225,20815872,75866112,8709120000,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
