policy,m,k,mode,lead_ms,prediction_hit,arrival_to_first_token_ms,arrival_to_complete_ms,target_service_ttft_ms,application_to_first_token_ms,application_with_policy_ms,cycle_including_drain_ms,post_target_drain_ms,current_request_ms,target_prepared_before_arrival,completed_before_arrival_count,population_completed_count,prefetch_kv_bytes_estimate,N,p95_ttft_ms,foreground_requests_per_second
cosine,20,10,async,1500.0,0.8166666666666667,56.880272061666666,57.16780651,56.74126562666667,1679.6729302316667,1680.9866287566667,1680.125278665,0.164813985,121.70108436833333,0.8166666666666667,10.0,10.0,107671866.02666667,600,82.2761847,1.1903874225314717
no_prefetch,20,10,none,1500.0,0.0,90.12753582333333,90.43221096666667,89.98983822833333,1683.099344605,1683.41434066,1683.4187580666667,0.014738318333333333,92.78475231833333,0.0,0.0,0.0,0.0,600,147.56504755,1.1880585210401915
offline,20,10,async,1500.0,0.9433333333333334,53.810938920000005,54.100156655,53.670233270000004,1689.3867092366665,1692.4604996733333,1689.8417095883335,0.1657826166666667,134.5411262,0.9433333333333334,10.0,10.0,107644866.56,600,61.99783639999997,1.1835428067917821
online,20,10,async,1500.0,0.9383333333333334,54.26454078666667,54.557446676666665,54.123838613333334,1689.9512547916668,1693.0704123883334,1690.41803791,0.17387722833333333,134.62844542,0.9383333333333334,10.0,10.0,107735613.44,600,63.218240399999985,1.1831392916705745
semantic_only,20,10,async,1500.0,0.8166666666666667,58.052654661666665,58.346866241666675,57.91378274,1695.7290869216667,1696.3632934949999,1696.1920975016667,0.168799,136.64176274833332,0.8166666666666667,10.0,10.0,107671866.02666667,600,82.322393,1.1791117308857966
structure,20,10,async,1500.0,0.87,55.49538454,55.781393533333336,55.35636617166667,1690.5043335366665,1691.1163139933335,1690.9570846766667,0.16674214666666667,133.97853529166665,0.87,10.0,10.0,107521911.46666667,600,81.34387925,1.1827621281012146
two_hop,20,10,async,1500.0,0.8783333333333333,56.16521069833333,56.455774595,56.023700615,1691.873778815,1694.974751855,1692.3337406283333,0.16939791666666668,134.65467287833334,0.8783333333333333,10.0,10.0,107472452.26666667,600,81.583608,1.1817999913288
