model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,25,multi-hop,51.8236,0.0,50.7925,52.8387,0,1,0,0,97,351,275,342,49453867008,30356480000,46950285312,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,26,multi-hop,53.5308,0.0,0.0,52.5065,0,1,1,0,111,367,367,367,54065242112,54065242112,54065242112,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,27,multi-hop,44.1867,45.5193,0.0,0.0,0,0,1,1,24,154,280,280,9519792128,31470387200,31470387200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,28,semantic,53.1096,0.0,0.0,0.0,0,1,1,1,40,296,244,234,35169763328,23898226688,21979496448,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,29,structural,51.7713,51.9847,51.6326,50.5706,0,0,0,0,3,8,8,130,25690112,25690112,6783795200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,30,multi-hop,50.5998,0.0,0.0,51.6875,0,1,1,0,107,363,363,363,52893130752,52893130752,52893130752,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,31,multi-hop,69.5515,0.0,69.5965,71.0313,0,1,0,0,150,406,406,406,66166489088,66166489088,66166489088,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,32,semantic,45.2603,0.0,46.3958,46.4265,0,1,0,0,113,340,369,369,46402764800,54656114688,54656114688,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,33,structural,52.5587,52.4082,52.5505,53.3409,0,0,0,0,49,246,264,305,24291606528,27976531968,37340979200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,34,structural,51.4658,56.7961,52.1672,52.4538,0,0,0,0,30,285,285,278,32604364800,32604364800,31022415872,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,35,semantic,0.0,0.0,0.0,0.0,1,1,1,1,107,363,363,363,52893130752,52893130752,52893130752,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,36,structural,51.6313,45.8535,46.8572,44.9191,0,0,0,0,51,307,282,282,37832302592,31921569792,31921569792,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,37,multi-hop,0.0,0.0,46.2697,45.9159,1,1,0,0,58,254,314,314,25897238528,39577223168,39577223168,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,38,multi-hop,52.6797,0.0,52.3,58.0001,0,1,0,0,75,331,331,331,43978661888,43978661888,43978661888,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,39,multi-hop,42.4065,42.5621,42.7153,43.6845,0,0,0,0,101,357,357,352,51159048192,51159048192,49736056832,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,40,semantic,52.5911,0.0,0.0,52.7054,0,1,1,0,107,363,363,363,52893130752,52893130752,52893130752,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,41,multi-hop,45.9113,0.0,0.0,0.0,0,1,1,1,115,371,371,371,55250198528,55250198528,55250198528,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,42,semantic,49.4726,0.0,0.0,0.0,0,1,1,1,109,365,280,280,53477580800,31470387200,31470387200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,43,semantic,44.2342,0.0,0.0,0.0,0,1,1,1,128,299,381,299,35886276608,58268786688,35886276608,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,44,multi-hop,51.2238,52.1634,0.0,0.0,0,0,1,1,35,291,287,291,33991630848,33063575552,33991630848,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,45,structural,44.3212,45.9487,0.0,0.0,0,0,1,1,11,267,267,267,28615974912,28615974912,28615974912,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,46,structural,53.8896,54.0864,52.3003,54.5748,0,0,0,0,77,333,333,333,44511731712,44511731712,44511731712,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,47,semantic,45.8876,0.0,44.9872,46.3744,0,1,0,0,35,277,210,291,30799634432,17702092800,33991630848,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,48,multi-hop,52.9058,0.0,0.0,53.9673,0,1,1,0,75,331,292,331,43978661888,34225651712,43978661888,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,49,structural,51.2961,50.2511,52.8414,52.8768,0,0,0,0,66,190,322,322,14490828800,41619587072,41619587072,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,50,multi-hop,46.2126,0.0,47.3899,46.6317,0,1,0,0,97,347,300,353,48333135872,36126720000,50019049472,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,51,structural,52.6375,51.4379,49.44,56.9927,0,0,0,0,1,6,23,130,14450688,212344832,6783795200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,52,semantic,69.7498,0.0,72.0672,0.0,0,1,0,1,110,366,366,366,53771010048,53771010048,53771010048,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,53,structural,51.8448,55.3011,53.7311,51.2879,0,0,0,0,114,370,370,370,54952755200,54952755200,54952755200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,54,structural,50.5621,0.0,0.0,0.0,0,1,1,1,101,357,357,357,51159048192,51159048192,51159048192,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,55,semantic,57.4777,0.0,56.7793,53.0313,0,1,0,0,54,297,310,310,35407798272,38575308800,38575308800,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,56,multi-hop,69.9555,0.0,78.3813,71.5443,0,1,0,0,200,456,456,456,83467173888,83467173888,83467173888,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,57,structural,44.7006,46.9375,46.791,46.4943,0,0,0,0,80,336,336,336,45317357568,45317357568,45317357568,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,58,multi-hop,53.5266,50.2748,52.0858,50.5158,0,0,0,0,125,331,331,331,43978661888,43978661888,43978661888,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,59,semantic,52.2576,0.0,0.0,0.0,0,1,1,1,97,353,353,353,50019049472,50019049472,50019049472,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,60,semantic,77.1305,0.0,46.348,0.0,0,1,0,1,8,238,264,242,22737354752,27976531968,23508058112,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,61,structural,47.206,58.9746,47.1193,49.8624,0,0,0,0,123,379,379,379,57658646528,57658646528,57658646528,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,62,semantic,53.62,0.0,54.4552,0.0,0,1,0,1,87,343,343,343,47225249792,47225249792,47225249792,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,63,multi-hop,71.1103,78.2427,68.4256,0.0,0,0,0,1,6,91,26,262,3324059648,271351808,27554250752,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,64,multi-hop,44.5085,0.0,45.5884,46.6564,0,1,0,0,116,372,372,372,55548444672,55548444672,55548444672,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,65,multi-hop,76.3261,71.6227,72.1543,78.9237,0,0,0,0,114,370,370,370,54952755200,54952755200,54952755200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,66,multi-hop,53.4369,0.0,0.0,0.0,0,1,1,1,105,361,361,361,52311891968,52311891968,52311891968,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,67,semantic,51.5752,60.3001,53.2124,53.4267,0,0,0,0,100,299,299,308,35886276608,35886276608,38079168512,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,68,structural,42.0091,43.7317,59.5645,45.1658,0,0,0,0,98,305,324,354,37340979200,42138206208,50302844928,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,69,multi-hop,52.7215,0.0,53.1223,52.1865,0,1,0,0,143,399,340,300,63904555008,46402764800,36126720000,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,70,structural,69.4591,71.2429,73.5901,0.0,0,0,0,1,18,250,274,274,25088000000,30136107008,30136107008,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,71,multi-hop,51.2793,47.3561,49.4898,46.1993,0,0,0,0,35,291,291,247,33991630848,33991630848,24489500672,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,72,semantic,40.124,46.6621,0.0,0.0,0,0,1,1,1,6,6,6,14450688,14450688,14450688,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,73,multi-hop,50.8342,53.2632,0.0,0.0,0,0,1,1,117,373,373,373,55847493632,55847493632,55847493632,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,74,multi-hop,52.2293,52.7424,51.3164,0.0,0,0,0,1,120,303,237,307,36852867072,22546685952,37832302592,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,75,structural,53.6312,55.0354,54.8437,63.9468,0,0,0,0,114,370,370,370,54952755200,54952755200,54952755200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,76,multi-hop,62.2935,0.0,0.0,74.9663,0,1,1,0,61,317,317,303,40337088512,40337088512,36852867072,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,77,semantic,43.1977,0.0,52.2893,50.9811,0,1,0,0,19,29,26,26,337584128,271351808,271351808,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,78,semantic,48.9478,0.0,46.1542,49.193,0,1,0,0,40,156,296,296,9768665088,35169763328,35169763328,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,79,semantic,57.038,0.0,53.595,0.0,0,1,0,1,83,332,301,339,44244795392,36367966208,46130208768,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,80,structural,43.6606,44.9093,46.3162,45.9856,0,0,0,0,96,352,352,352,49736056832,49736056832,49736056832,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,81,multi-hop,46.7189,0.0,0.0,0.0,0,1,1,1,125,331,331,331,43978661888,43978661888,43978661888,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,82,multi-hop,43.7089,46.5402,44.7123,44.7157,0,0,0,0,23,199,279,279,15896158208,31246000128,31246000128,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,83,structural,47.0557,43.9376,47.6087,53.6386,0,0,0,0,111,367,367,324,54065242112,54065242112,42138206208,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,84,semantic,52.1429,0.0,0.0,0.0,0,1,1,1,52,308,308,308,38079168512,38079168512,38079168512,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,85,semantic,59.572,0.0,0.0,0.0,0,1,1,1,85,341,334,341,46676123648,44779470848,46676123648,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,86,multi-hop,70.9761,0.0,0.0,72.6047,0,1,1,0,103,359,359,359,51733864448,51733864448,51733864448,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,87,multi-hop,45.5933,0.0,47.489,44.7443,0,1,0,0,24,257,280,280,26512596992,31470387200,31470387200,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,88,multi-hop,51.4825,58.9571,50.8869,52.0098,0,0,0,0,94,304,293,278,37096521728,34460475392,31022415872,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,89,multi-hop,70.5606,0.0,0.0,72.1452,0,1,1,0,62,318,318,318,40591982592,40591982592,40591982592,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-7B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,3,16,90,semantic,53.3771,0.0,0.0,0.0,0,1,1,1,101,357,357,357,51159048192,51159048192,51159048192,5.816,0.022,0.9,0.1,0.35,0.65,0.35,0.65
