model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,44,multi-hop,45.807,47.704,35.8433,0,0,0,131,387,387,78522089472,78522089472,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,45,structural,37.0438,56.1831,47.2167,0,0,0,68,324,324,55037657088,55037657088,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,46,structural,35.1199,73.8226,0.0,0,0,1,121,377,377,74516529152,74516529152,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,47,semantic,0.0,0.0,0.0,1,1,1,12,268,268,37656461312,37656461312,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,48,multi-hop,0.0,0.0,0.0,1,1,1,90,346,346,62765662208,62765662208,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,49,structural,0.0,35.7459,51.1581,1,0,0,107,363,363,69084905472,69084905472,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,50,multi-hop,61.6516,0.0,45.3274,0,1,0,48,304,304,48452599808,48452599808,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,51,structural,39.7545,31.5901,0.0,0,0,1,88,344,344,62042144768,62042144768,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,52,semantic,58.304,0.0,0.0,0,1,1,66,322,322,54360276992,54360276992,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,53,structural,69.6826,34.0277,53.2918,0,0,0,120,376,376,74121740288,74121740288,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,54,structural,32.5376,0.0,0.0,0,1,1,118,374,374,73335308288,73335308288,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,55,semantic,28.0547,0.0,0.0,0,1,1,102,358,358,67194847232,67194847232,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,56,multi-hop,70.0938,0.0,0.0,0,1,1,36,292,292,44702892032,44702892032,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,57,structural,51.7273,36.7449,0.0,0,0,1,62,318,318,53018099712,53018099712,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,58,multi-hop,98.225,0.0,0.0,0,1,1,69,325,325,55377920000,55377920000,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,59,semantic,56.6651,0.0,0.0,0,1,1,115,371,371,72163524608,72163524608,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,60,semantic,46.8741,0.0,0.0,0,1,1,102,358,358,67194847232,67194847232,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,61,structural,85.6821,53.438,67.227,0,0,0,99,355,355,66073395200,66073395200,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,62,semantic,35.4966,0.0,70.5127,0,1,0,5,217,261,24688197632,35715022848,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,63,multi-hop,49.2293,55.6954,0.0,0,0,1,94,350,350,64225280000,64225280000,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,64,multi-hop,78.9298,0.0,0.0,0,1,1,118,374,374,73335308288,73335308288,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,65,multi-hop,41.4846,47.7159,62.2478,0,0,0,120,376,376,74121740288,74121740288,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,66,multi-hop,69.3039,31.7892,54.3411,0,0,0,45,301,301,47501017088,47501017088,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,67,semantic,34.5514,0.0,28.4693,0,1,0,105,361,361,68325736448,68325736448,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,68,structural,35.4257,36.7154,69.9813,0,0,0,57,313,313,51363971072,51363971072,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,69,multi-hop,35.1077,0.0,0.0,0,1,1,62,318,318,53018099712,53018099712,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,70,structural,32.7447,0.0,0.0,0,1,1,103,359,359,67570761728,67570761728,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,71,multi-hop,44.0937,48.841,0.0,0,0,1,98,354,354,65701675008,65701675008,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,72,semantic,38.3507,0.0,0.0,0,1,1,132,388,388,78928412672,78928412672,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,73,multi-hop,28.8109,0.0,0.0,0,1,1,30,286,286,42884661248,42884661248,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,74,multi-hop,35.2433,0.0,0.0,0,1,1,9,265,265,36818124800,36818124800,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,75,structural,45.8481,0.0,0.0,0,1,1,101,357,357,66819981312,66819981312,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,76,multi-hop,34.484,0.0,0.0,0,1,1,57,267,313,37375967232,51363971072,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,77,semantic,37.3215,0.0,0.0,0,1,1,100,356,356,66446163968,66446163968,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,78,semantic,37.0807,0.0,0.0,0,1,1,92,348,348,63493373952,63493373952,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,79,semantic,54.9548,0.0,0.0,0,1,1,101,357,357,66819981312,66819981312,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,80,structural,49.2533,0.0,0.0,0,1,1,102,358,358,67194847232,67194847232,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,81,multi-hop,36.688,34.6426,73.5275,0,0,0,69,325,325,55377920000,55377920000,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,82,multi-hop,27.6362,65.7593,32.5079,0,0,0,102,358,358,67194847232,67194847232,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,83,structural,34.5323,46.937,0.0,0,0,1,101,357,357,66819981312,66819981312,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,84,semantic,54.3071,0.0,0.0,0,1,1,65,321,321,54023159808,54023159808,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,85,semantic,48.3944,0.0,0.0,0,1,1,97,353,353,65331003392,65331003392,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,86,multi-hop,62.8006,0.0,51.5046,0,1,0,148,404,404,85572190208,85572190208,8.615,0.03
