model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,0,structural,49.6482,60.7837,56.6737,0,0,0,106,362,362,45087522816,45087522816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,1,multi-hop,46.3887,0.0,0.0,0,1,1,36,261,286,23437983744,28143058944,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,2,multi-hop,52.7287,0.0,0.0,0,1,1,104,321,320,35452698624,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,3,semantic,56.1656,0.0,0.0,0,1,1,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,4,structural,48.5405,46.731,47.6815,0,0,0,120,340,376,39773798400,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,5,multi-hop,47.4747,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,6,structural,49.5256,55.5129,54.5192,0,0,0,86,304,310,31797018624,33064550400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,7,multi-hop,51.384,64.2836,63.3811,0,0,0,65,321,321,35452698624,35452698624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,8,multi-hop,50.4521,0.0,0.0,0,1,1,80,336,276,38843449344,26209419264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,9,structural,50.8152,62.116,0.0,0,0,1,95,351,351,42389028864,42389028864,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,10,multi-hop,39.811,0.0,45.5561,0,1,0,12,61,268,1280262144,24712052736,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,11,semantic,36.6413,0.0,43.5475,0,1,0,73,311,329,33278214144,37241831424,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,12,semantic,50.0611,0.0,59.7546,0,1,0,49,169,254,9826811904,22197633024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,13,semantic,51.0034,0.0,0.0,0,1,1,44,299,299,30759665664,30759665664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,14,multi-hop,44.1646,0.0,50.6071,0,1,0,24,184,279,11648630784,26782285824,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,15,structural,51.6044,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,16,structural,66.0029,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,17,semantic,54.1969,0.0,0.0,0,1,1,2,12,22,49545216,166526976,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,18,semantic,56.0073,0.0,63.8652,0,1,0,122,378,378,49161240576,49161240576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,19,multi-hop,47.0682,53.2388,63.4988,0,0,0,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,20,multi-hop,55.0871,60.1987,63.8625,0,0,0,109,353,365,42873470976,45837926400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,21,multi-hop,60.7948,0.0,57.8456,0,1,0,87,341,336,40008105984,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,22,structural,49.0518,0.0,0.0,0,1,1,93,346,313,41189965824,33707606016,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,23,semantic,51.3785,0.0,0.0,0,1,1,72,328,311,37015781376,33278214144,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,24,semantic,53.3665,0.0,62.3864,0,1,0,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,25,multi-hop,46.7923,0.0,0.0,0,1,1,26,282,282,27361345536,27361345536,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,26,multi-hop,53.0658,0.0,56.0426,0,1,0,88,344,214,40715157504,15756754944,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,27,multi-hop,45.412,50.8973,0.0,0,0,1,118,374,342,48126296064,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,28,semantic,53.5995,0.0,69.9013,0,1,0,83,339,339,39540178944,39540178944,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,29,structural,37.7558,40.163,42.6623,0,0,0,73,286,329,28143058944,37241831424,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,30,multi-hop,42.7293,0.0,50.2473,0,1,0,14,258,270,22902276096,25082265600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,31,multi-hop,45.6199,0.0,51.966,0,1,0,91,327,331,36790419456,37695995904,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,32,semantic,50.5121,0.0,0.0,0,1,1,118,359,365,44343312384,45837926400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,33,structural,41.82,40.727,41.2339,0,0,0,86,264,264,23979884544,23979884544,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,34,structural,51.7658,60.159,63.5669,0,0,0,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,35,semantic,0.0,0.0,51.1855,1,1,0,14,258,270,22902276096,25082265600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,36,structural,49.1012,55.9624,63.1162,0,0,0,98,338,354,39307247616,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,37,multi-hop,46.9883,0.0,0.0,0,1,1,74,296,330,30145511424,37468569600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,38,multi-hop,53.8454,64.1873,65.0424,0,0,0,109,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,39,multi-hop,52.2491,68.2117,63.7327,0,0,0,85,341,341,40008105984,40008105984,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,40,semantic,53.357,0.0,60.9393,0,1,0,99,355,355,43360665600,43360665600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,41,multi-hop,39.5594,41.9967,0.0,0,0,1,100,309,315,32851574784,34139750400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,42,semantic,54.9013,0.0,62.5473,0,1,0,106,362,362,45087522816,45087522816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,43,semantic,52.6801,0.0,0.0,0,1,1,87,307,307,32427687936,32427687936,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,44,multi-hop,50.8688,63.3674,63.4019,0,0,0,99,329,271,37241831424,25268404224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,45,structural,44.9871,46.2828,54.9932,0,0,0,95,351,351,42389028864,42389028864,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,46,structural,53.6354,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,47,semantic,0.0,0.0,0.0,1,1,1,11,267,267,24527978496,24527978496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,48,multi-hop,0.0,0.0,64.462,1,1,0,113,369,369,46848098304,46848098304,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,49,structural,43.5874,0.0,0.0,0,1,1,7,263,263,23798562816,23798562816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,50,multi-hop,51.0856,0.0,53.355,0,1,0,71,282,169,27361345536,9826811904,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,51,structural,36.2824,42.8737,42.0562,0,0,0,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,52,semantic,49.685,0.0,0.0,0,1,1,51,307,307,32427687936,32427687936,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,53,structural,93.2446,38.6308,38.2129,0,0,0,9,133,265,6086148096,24161894400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,54,structural,55.6463,67.0236,71.5985,0,0,0,101,357,357,43850612736,43850612736,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,55,semantic,51.7577,59.4926,60.5773,0,0,0,123,327,327,36790419456,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,56,multi-hop,53.6898,0.0,70.2807,0,1,0,109,365,365,45837926400,45837926400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,57,structural,49.2111,64.0236,61.2827,0,0,0,37,293,253,29537550336,22023192576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,58,multi-hop,52.8526,0.0,62.9937,0,1,0,88,306,300,32216776704,30965760000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,59,semantic,36.8823,0.0,0.0,0,1,1,10,148,60,7536377856,1238630400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,60,semantic,36.4442,0.0,0.0,0,1,1,3,100,132,3440640000,5994971136,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,61,structural,48.9249,0.0,0.0,0,1,1,104,338,360,39307247616,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,62,semantic,55.3454,0.0,69.4627,0,1,0,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,63,multi-hop,55.3226,65.799,65.6087,0,0,0,112,368,368,46594523136,46594523136,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,64,multi-hop,53.6862,0.0,64.2218,0,1,0,88,335,311,38612582400,33278214144,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,65,multi-hop,44.3408,50.2682,53.5771,0,0,0,9,133,265,6086148096,24161894400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,66,multi-hop,48.3155,65.5995,62.1002,0,0,0,9,198,211,13488685056,15318073344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,67,semantic,45.1599,0.0,0.0,0,1,1,44,299,299,30759665664,30759665664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,68,structural,51.5702,62.8436,70.1426,0,0,0,37,255,293,22372761600,29537550336,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,69,multi-hop,50.465,0.0,67.8139,0,1,0,37,293,253,29537550336,22023192576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,70,structural,57.3837,61.5494,68.5026,0,0,0,129,378,385,49161240576,50998886400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,71,multi-hop,45.7818,49.0382,61.7315,0,0,0,174,430,430,63617433600,63617433600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,72,semantic,56.5356,0.0,67.5773,0,1,0,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,73,multi-hop,62.1383,65.4994,65.1448,0,0,0,49,169,254,9826811904,22197633024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,74,multi-hop,52.0553,63.1129,63.828,0,0,0,78,322,327,35673931776,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,75,structural,47.5255,44.8096,49.888,0,0,0,10,40,136,550502400,6363807744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,76,multi-hop,38.8229,0.0,0.0,0,1,1,4,11,11,41631744,41631744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,77,semantic,57.8347,0.0,0.0,0,1,1,115,371,371,47357313024,47357313024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,78,semantic,60.992,0.0,69.6465,0,1,0,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,79,semantic,75.8107,0.0,86.5026,0,1,0,87,343,236,40478785536,19162988544,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,80,structural,45.3797,50.3514,51.8651,0,0,0,101,330,334,37468569600,38382403584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,81,multi-hop,50.7693,0.0,0.0,0,1,1,88,306,300,32216776704,30965760000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,82,multi-hop,58.7271,0.0,0.0,0,1,1,103,342,327,40243101696,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,83,structural,38.0684,42.2258,42.4002,0,0,0,116,372,372,47612952576,47612952576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,84,semantic,57.6231,0.0,67.588,0,1,0,111,367,367,46341636096,46341636096,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,85,semantic,73.0152,0.0,83.8359,0,1,0,78,334,334,38382403584,38382403584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,86,multi-hop,0.0,0.0,62.105,1,1,0,96,335,352,38612582400,42630905856,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,87,multi-hop,55.6441,0.0,0.0,0,1,1,101,353,353,42873470976,42873470976,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,88,multi-hop,40.8461,44.9194,41.3964,0,0,0,92,343,275,40478785536,26019840000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,89,multi-hop,54.2506,0.0,0.0,0,1,1,70,326,326,36565745664,36565745664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,90,semantic,53.0633,0.0,65.3022,0,1,0,66,322,322,35673931776,35673931776,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,91,multi-hop,44.7653,54.4674,53.9748,0,0,0,7,263,263,23798562816,23798562816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,92,semantic,53.9941,0.0,56.6511,0,1,0,97,297,213,30349541376,15609839616,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,93,semantic,0.0,0.0,89.8084,1,1,0,78,334,334,38382403584,38382403584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,94,semantic,41.0055,0.0,52.0748,0,1,0,12,61,268,1280262144,24712052736,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,95,semantic,57.4617,0.0,62.7599,0,1,0,87,341,336,40008105984,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,96,multi-hop,55.933,66.6718,0.0,0,0,1,4,260,260,23258726400,23258726400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,97,structural,57.3225,70.373,68.7638,0,0,0,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,98,multi-hop,52.8552,0.0,0.0,0,1,1,4,15,15,77414400,77414400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,99,semantic,66.068,0.0,54.0602,0,1,0,36,261,286,23437983744,28143058944,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,100,semantic,51.9834,0.0,67.191,0,1,0,47,303,303,31588171776,31588171776,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,101,multi-hop,53.8278,63.6282,64.0293,0,0,0,98,347,342,41428402176,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,102,multi-hop,53.3043,0.0,68.6215,0,1,0,104,336,360,38843449344,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,103,semantic,51.5942,0.0,56.6399,0,1,0,71,282,169,27361345536,9826811904,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,104,multi-hop,55.8086,0.0,67.6689,0,1,0,109,365,365,45837926400,45837926400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,105,semantic,55.9176,0.0,72.1571,0,1,0,108,364,364,45587103744,45587103744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,106,semantic,40.8836,0.0,0.0,0,1,1,2,7,7,16859136,16859136,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,107,structural,49.0166,54.1895,54.6188,0,0,0,107,362,362,45087522816,45087522816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,108,structural,53.5143,64.1112,0.0,0,0,1,73,311,329,33278214144,37241831424,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,109,multi-hop,57.7397,63.9711,63.4326,0,0,0,131,387,309,51530121216,32851574784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,110,multi-hop,50.9576,67.3198,67.43,0,0,0,33,289,289,28736569344,28736569344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,111,multi-hop,47.1317,58.4918,65.6374,0,0,0,12,134,202,6178013184,14039187456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,112,semantic,58.7475,0.0,0.0,0,1,1,118,374,342,48126296064,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,113,multi-hop,0.0,0.0,67.2908,1,1,0,91,307,347,32427687936,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,114,multi-hop,49.588,0.0,63.7299,0,1,0,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,115,multi-hop,0.0,0.0,0.0,1,1,1,36,261,286,23437983744,28143058944,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,116,semantic,47.5177,0.0,0.0,0,1,1,44,299,299,30759665664,30759665664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,117,multi-hop,55.8011,68.5887,0.0,0,0,1,88,344,344,40715157504,40715157504,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,118,multi-hop,54.7931,0.0,68.4385,0,1,0,103,342,327,40243101696,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,119,multi-hop,57.0637,69.8239,71.7184,0,0,0,92,348,348,41667526656,41667526656,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,120,structural,47.7834,51.2829,46.1773,0,0,0,80,303,336,31588171776,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,121,multi-hop,56.6864,0.0,0.0,0,1,1,109,365,359,45837926400,44343312384,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,122,semantic,0.0,0.0,0.0,1,1,1,109,330,328,37468569600,37015781376,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,123,semantic,46.5119,0.0,65.1868,0,1,0,2,73,27,1833517056,250822656,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,124,multi-hop,61.6502,65.3435,48.7109,0,0,0,2,8,7,22020096,16859136,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,125,semantic,61.7623,0.0,73.4005,0,1,0,111,367,284,46341636096,27750825984,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,126,semantic,55.2632,0.0,0.0,0,1,1,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,127,multi-hop,54.2277,70.0852,53.7606,0,0,0,35,208,87,14885584896,2604220416,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,128,multi-hop,60.6309,0.0,0.0,0,1,1,117,373,373,47869280256,47869280256,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,129,structural,52.0313,71.0268,66.4901,0,0,0,47,303,303,31588171776,31588171776,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,130,semantic,54.5882,0.0,64.9419,0,1,0,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,131,semantic,78.8738,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,132,semantic,57.2519,67.2201,66.1772,0,0,0,99,355,310,43360665600,33064550400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,133,multi-hop,57.2957,0.0,69.0257,0,1,0,103,342,327,40243101696,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,134,structural,50.8491,66.2345,67.5967,0,0,0,19,175,275,10536960000,26019840000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,135,multi-hop,51.9045,0.0,0.0,0,1,1,57,310,300,33064550400,30965760000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,136,semantic,43.8125,0.0,53.6228,0,1,0,19,260,275,23258726400,26019840000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,137,semantic,48.7934,67.2932,63.9893,0,0,0,58,306,267,32216776704,24527978496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,138,semantic,58.0923,0.0,0.0,0,1,1,71,327,327,36790419456,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,139,multi-hop,37.9865,46.6689,42.4453,0,0,0,115,369,371,46848098304,47357313024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,140,structural,47.6492,50.4859,48.3011,0,0,0,3,12,11,49545216,41631744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,141,semantic,76.508,0.0,94.96,0,1,0,61,317,317,34574647296,34574647296,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,142,multi-hop,0.0,48.8547,51.7359,1,0,0,18,156,274,8373141504,25830948864,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,143,semantic,37.6705,0.0,0.0,0,1,1,86,304,310,31797018624,33064550400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,144,multi-hop,61.8337,0.0,0.0,0,1,1,117,373,373,47869280256,47869280256,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,145,multi-hop,55.0655,0.0,0.0,0,1,1,72,328,311,37015781376,33278214144,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,146,multi-hop,62.4364,0.0,72.4961,0,1,0,107,363,332,45336969216,37924110336,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,147,multi-hop,47.0955,0.0,0.0,0,1,1,2,7,7,16859136,16859136,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,148,multi-hop,58.5803,67.8329,0.0,0,0,1,96,352,352,42630905856,42630905856,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,3,16,149,multi-hop,68.5541,74.0992,72.2804,0,0,0,130,386,386,51264159744,51264159744,8.317,0.107
