model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,36,structural,14.9338,0.0,0.0,0,1,1,109,356,356,16611540992,16611540992,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,37,multi-hop,23.9818,0.0,23.7857,0,1,0,106,362,361,17176199168,17081434112,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,38,multi-hop,17.3273,0.0,36.5683,0,1,0,126,382,382,19126550528,19126550528,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,39,multi-hop,21.4319,17.3926,25.2312,0,0,0,112,368,346,17750294528,15691415552,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,40,semantic,34.2482,0.0,17.2766,0,1,0,106,322,362,13590069248,17176199168,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,41,multi-hop,20.4425,21.1233,21.9851,0,0,0,108,364,364,17366515712,17366515712,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,42,semantic,58.9443,0.0,0.0,0,1,1,101,357,338,16704995328,14974189568,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,43,semantic,55.7515,0.0,0.0,0,1,1,5,128,156,2147483648,3189768192,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,44,multi-hop,33.7325,69.0394,21.4752,0,0,0,130,386,386,19529203712,19529203712,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,45,structural,50.7376,21.2784,14.8736,0,0,0,60,316,316,13088325632,13088325632,7.461,0.032
