model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,364,semantic,21.971,0.0,0.0,0.0,0,1,1,1,46,302,302,302,15690006528,15690006528,15690006528,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,365,semantic,37.5103,0.0,0.0,0.0,0,1,1,1,130,386,386,386,25632079872,25632079872,25632079872,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,366,multi-hop,54.3046,0.0,0.0,0.0,0,1,1,1,92,348,348,348,20833763328,20833763328,20833763328,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,367,semantic,52.8282,0.0,40.8221,0.0,0,1,0,1,114,370,370,370,23551180800,23551180800,23551180800,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,368,semantic,53.2025,0.0,0.0,0.0,0,1,1,1,1,21,131,31,75866112,2952241152,165322752,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,369,semantic,55.0334,0.0,0.0,0.0,0,1,1,1,142,398,398,398,27250556928,27250556928,27250556928,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,370,multi-hop,47.3787,0.0,48.7924,32.5313,0,1,0,0,121,377,377,377,24450736128,24450736128,24450736128,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,371,semantic,22.8746,29.9777,54.6721,52.0328,0,0,0,0,127,383,383,383,25235202048,25235202048,25235202048,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,372,multi-hop,55.4083,0.0,0.0,45.1359,0,1,1,0,63,319,319,319,17506148352,17506148352,17506148352,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,373,multi-hop,24.3057,0.0,0.0,0.0,0,1,1,1,120,376,376,376,24321196032,24321196032,24321196032,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,374,structural,45.6214,21.9061,0.0,0.0,0,0,1,1,94,350,350,350,21073920000,21073920000,21073920000,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,375,structural,17.9419,0.0,0.0,39.1031,0,1,1,0,82,338,338,338,19653623808,19653623808,19653623808,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,376,multi-hop,52.7498,32.2794,0.0,0.0,0,0,1,1,130,386,386,386,25632079872,25632079872,25632079872,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,377,structural,42.3394,28.8091,49.1563,20.8727,0,0,0,0,126,382,382,382,25103597568,25103597568,25103597568,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,378,multi-hop,32.0736,19.4816,52.7513,0.0,0,0,0,1,97,353,353,353,21436735488,21436735488,21436735488,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,379,structural,18.1382,22.2423,20.4252,0.0,0,0,0,1,150,406,406,406,28357066752,28357066752,28357066752,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,380,semantic,22.2439,0.0,0.0,0.0,0,1,1,1,56,312,312,312,16746283008,16746283008,16746283008,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,381,structural,17.545,0.0,0.0,0.0,0,1,1,1,113,369,369,369,23424049152,23424049152,23424049152,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,382,semantic,19.4398,0.0,39.6635,49.9699,0,1,0,0,116,372,372,372,23806476288,23806476288,23806476288,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,383,multi-hop,25.3967,0.0,0.0,0.0,0,1,1,1,99,355,355,355,21680332800,21680332800,21680332800,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,384,structural,23.4142,0.0,0.0,0.0,0,1,1,1,25,281,281,281,13583818752,13583818752,13583818752,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,385,multi-hop,49.9511,28.8073,21.8012,32.0457,0,0,0,0,105,361,361,361,22419382272,22419382272,22419382272,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,386,semantic,35.8178,0.0,0.0,0.0,0,1,1,1,78,334,334,334,19191201792,19191201792,19191201792,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,387,semantic,41.2833,0.0,42.2931,47.8489,0,1,0,0,105,361,361,361,22419382272,22419382272,22419382272,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,388,multi-hop,37.2572,0.0,0.0,0.0,0,1,1,1,135,391,391,391,26300424192,26300424192,26300424192,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,389,semantic,57.3395,0.0,0.0,0.0,0,1,1,1,83,339,339,339,19770089472,19770089472,19770089472,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,390,multi-hop,30.7391,0.0,42.5076,0.0,0,1,0,1,98,354,354,354,21558362112,21558362112,21558362112,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
