model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,375,structural,17.5953,50.1139,42.0577,21.5612,0,0,0,0,43,299,299,299,15379832832,15379832832,15379832832,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,376,multi-hop,21.3556,21.9077,0.0,0.0,0,0,1,1,113,369,369,369,23424049152,23424049152,23424049152,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,377,structural,44.9656,16.7603,46.8428,0.0,0,0,0,1,106,362,362,362,22543761408,22543761408,22543761408,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,378,multi-hop,50.6311,50.6282,21.2201,43.3853,0,0,0,0,99,355,355,355,21680332800,21680332800,21680332800,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,379,structural,65.8244,17.5005,0.0,0.0,0,0,1,1,97,353,353,353,21436735488,21436735488,21436735488,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,380,semantic,30.586,0.0,53.5405,0.0,0,1,0,1,125,381,381,381,24972337152,24972337152,24972337152,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,381,structural,18.3863,54.9593,0.0,0.0,0,0,1,1,120,376,376,376,24321196032,24321196032,24321196032,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,382,semantic,27.9185,0.0,0.0,0.0,0,1,1,1,116,372,372,372,23806476288,23806476288,23806476288,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,383,multi-hop,52.3767,0.0,51.5221,50.7486,0,1,0,0,89,345,345,345,20476108800,20476108800,20476108800,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,384,structural,34.5714,17.3748,38.8137,16.9467,0,0,0,0,65,297,321,321,15174770688,17726349312,17726349312,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
