model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,551,semantic,46.3405,0.0,0.0,0.0,0,1,1,1,122,378,378,378,24580620288,24580620288,24580620288,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,552,structural,50.8404,0.0,0.0,0.0,0,1,1,1,83,339,339,339,19770089472,19770089472,19770089472,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,553,semantic,52.3093,0.0,21.5116,50.8196,0,1,0,0,15,271,271,271,12634202112,12634202112,12634202112,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,554,multi-hop,51.6322,0.0,0.0,39.2173,0,1,1,0,104,360,360,360,22295347200,22295347200,22295347200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,555,semantic,52.799,0.0,0.0,0.0,0,1,1,1,3,259,259,259,11540078592,11540078592,11540078592,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,556,multi-hop,51.1911,0.0,0.0,19.9122,0,1,1,0,160,416,416,416,29771169792,29771169792,29771169792,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,557,multi-hop,50.5661,35.4756,36.9486,0.0,0,0,0,1,24,280,280,280,13487308800,13487308800,13487308800,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,558,structural,27.3202,44.9423,0.0,0.0,0,0,1,1,19,232,275,275,9259450368,13009920000,13009920000,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,559,structural,49.4641,29.7748,20.0728,51.2841,0,0,0,0,5,240,243,261,9909043200,10158317568,11718991872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,560,multi-hop,44.8091,0.0,35.8064,46.8431,0,1,0,0,107,363,363,363,22668484608,22668484608,22668484608,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,561,structural,34.553,51.7194,0.0,0.0,0,0,1,1,126,382,382,382,25103597568,25103597568,25103597568,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,562,semantic,25.7126,0.0,51.669,0.0,0,1,0,1,67,323,323,323,17947926528,17947926528,17947926528,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
